"","Aspartate","Guanidinoacetate","Glutamine","Glutamate","Pyroglutamine","Cysteine_glutathione_disulfide","Cys_gly_oxidized","Pipecolate","S_adenosylhomocysteine","N_acetyltaurine","Hydroxybutyrate_hydroxyisobutyrate_2","Taurine","N_acetylmethionine","Bromotryptophan_5","Citrulline","Erythronate","Mannose","Fructose","Anhydroglucitol_1_5","Glucose","Ribonate","Arabonate_xylonate","Oxalate","Malate","Palmitoyl_linoleoyl_glycerol","Palmitoylcholine","Hydroxydecanoate_3","Hydroxyoctanoate_3","Hydroxymyristate_3","Hydroxylaurate_3","Hydroxybutyrate_3","Linoleoyl_GPC","Stearoyl_GPC","Stearoyl_GPI","Enyl_palmitoyl_GPC","Enyl_oleoyl_GPE","Enyl_palmitoyl_GPE","Arachidonoylcholine","Oleoylcholine","Dihomo_linolenoyl_choline","Distearoyl_GPC","Docosahexaenoylcholine","Palmitoyl_arachidonoyl_GPE","Palmitoyl_oleoyl_GPE","GPC","Enyl_palmitoyl_palmitoleoyl_GPC","Enyl_palmitoyl_oleoyl_GPC","Enyl_palmitoyl_linoleoyl_GPC","Enyl_palmitoyl_palmitoyl_GPC","Sphingomyelin_d18_2_14_0","Sphingomyelin_d18_2_24_1","Lactosyl_N_palmitoyl_sphingosine","Sphingosine","Sphingomyelin_d18_1_24_1","Sphingomyelin_d18_1_20_1","Sphingomyelin_d18_2_23_0","Sphingomyelin_d18_2_16_0","Sphingomyelin_d18_1_22_1","Palmitoyl_sphingomyelin","Palmitoyl_dihydrosphingomyelin","Inosine","Methylguanine_7","Dihydroorotate","Aminoisobutyrate_3","Deoxyuridine_2","Leucylalanine","Fibrinogen_cleavage_peptide","Gluconate","Valine","Leucine","Isoleucine","Alanine","Serine","Glycine","Threonine","Phenylalanine","Tyrosine","Tryptophan","Histidine","Lysine","Arginine","Proline","Ornithine","Homocysteine","Cystine","Asparagine","Lactate","Pyruvate","Xylitol","Sorbitol","Maltose","Cholesterol","Choline","Palmitate","Stearate","Oleate","Linoleate","Arachidonate","Docosahexaenoate","Eicosapentaenoate","Myristate","Palmitoleate","Carnitine","Acetylcarnitine","Propionylcarnitine","Cholate","Deoxycholate","Glycocholate","Taurocholate","Adenosine","Guanosine","Uridine","Cytidine","Hypoxanthine","Xanthosine","Uric_acid","Allantoin","Nicotinamide","Pantothenate","Riboflavin","Pyridoxal","Thiamine","Ascorbate","Alpha_tocopherol","Gamma_glutamylalanine","Gamma_glutamylglutamate","Cysteinylglycine","Caffeine","Paraxanthine","Theobromine","Hippurate","Salicylate","Citrate","Succinate","Fumarate","Alpha_ketoglutarate"
"Isoleucine",0.0600707939590151,0.0251446398352461,0.000410742689441745,0.148538787099132,-0.0449826539117752,0.0309983686381989,-0.0788572629535153,0.0175594735146444,-0.109855620417907,-0.224329366757587,-0.039669491710303,0.0157258670794607,-0.0430932635605678,0.0621128479190163,-0.0672470254277044,0.0163516333101418,-0.0396617252536376,-0.0521991317968856,-0.0998925412922438,0.0812698511361787,-0.1180760245487,0.0801339702968191,0.0192417168773881,-0.066646310333626,0.206655507464134,0.025626933397551,0.164565334707394,0.0728778213709892,-0.155893099975758,0.019895121422356,-0.177454507075527,0.0306227164924456,0.060647847828468,-0.0201985657870286,0.0988660514471157,0.0426956616311804,-0.103972531139724,-0.02225641263361,-0.00899930097790232,0.23774217571404,-0.0370931905018043,0.0625360518865771,-0.0205966347708217,-0.0459605523144753,-0.122759685455643,-0.119306513775926,0.0933522519343464,0.112311752623436,0.0842554599416282,0.0455485821105557,-0.177035845497423,0.00769542818384767,-0.205885406117107,0.244388941074024,0.0477512386710464,0.0878711449530212,0.15982800474057,-0.185492407689055,-0.0674515121643639,0.0574092690250824,0.0162556033389739,0.0353052634996003,-0.0827762395923046,0.0151874589282655,0.0727059061764143,0.0498091999680019,-0.158994273387922,-0.0674786880608039,-0.000464529432441842,0.0079027981395463,1,-0.240012309877255,0.0168980693198641,0.0489267294559879,-0.0170317739037024,0.0746904177238878,-0.172560552539772,0.133490579872821,0.0523949993830967,0.0600773534202775,-0.00321119182800629,0.0837150557547975,0.165186446241408,-0.0596899560259561,-0.106366586648571,0.111270895996448,-0.206416282730494,-0.119239910632142,0.0362395271598365,-0.0107220598519236,-0.0349481259707465,-0.0133011714856574,0.00520454717016872,-0.0121996499852164,0.0869325156531887,-0.0998845871164667,0.0435135870160972,-0.0232613564313324,-0.115469318361973,0.0311672902509288,-0.0216994930311979,0.0127798751813681,-0.182637128755559,-0.0400398569382428,0.103195893339143,0.0582633067241644,0.194365083422673,-0.0620938565790052,0.0265524623194488,0.0275603068121696,0.0161927599461162,-0.180297408505327,0.0297409132109515,-0.054385997874248,0.159351280530919,-0.144166301136411,-0.0843464048370589,-0.102289282150806,-0.1090173672184,-0.208939596968366,0.087579676416029,-0.0724502235694343,0.0146334534007083,0.141029611536785,-0.0522673645581755,-0.140261847976389,0.0325744563687738,-0.0732961879698057,0.0837663706664433,-0.0170492682399345,0.0840385242712584,-0.0687334940861162,0.0464839835744516,-0.180630205555283,-0.0517272387608438,-0.0876550730549061
"Alanine",0.00300568081115918,0.0587662296679893,0.00608881465033373,0.0566373284647271,-0.109369049791206,-0.00499281548417715,0.0267985763066636,-0.00726755457104652,-0.00342346570885521,-0.102489030598131,-0.14932937304921,0.0609896630610839,-0.0506283344136069,-0.0275462613473825,0.0316654843113557,-0.0214812998507761,0.128161267132665,-0.0803729989231323,-0.0530607341285284,0.0877552692294054,0.00913035310821898,-0.0696919356194786,0.0767916177962268,-0.117882638013922,0.154008556292533,-0.0664469275724137,-0.0500516299227044,-0.0546441209611504,-0.115087457852974,0.0505218178858559,-0.0664217745311194,-0.0256057962700262,0.126931435346718,-0.0597611833400487,-0.111025665446301,0.139289995590947,-0.0519018842733386,0.0367724680377547,-0.153883975394011,0.123122396670415,0.00129473068555183,-0.0954249152858874,0.135244326044834,-0.0688509208955217,-0.13860959702642,0.0281700672126222,0.0893632095803267,-0.0389670890780532,0.0609068653297448,0.0812482547641198,-0.123664924815758,-0.063576024216395,-0.0910520257786744,0.197905340461778,0.0415502498520432,-0.00156072420162401,-0.037665930924756,-0.0206866966998338,-0.000299759825770933,0.012216193800801,0.0939994930472491,0.0302058881270948,0.0659297132492572,0.0367118067643035,0.0868345377183978,-0.0335904059801538,-0.0205241475510344,0.0159977810784242,0.00670519061817917,0.00579667691456082,-0.240012309877255,1,0.0760513739817657,-0.0140636474894616,0.0394461018110177,0.0558389165169118,0.0375607713314677,0.0173795621059106,0.130760847599484,-0.00481834759662038,0.0886341734493466,0.153767629907186,-0.118528721030255,-0.057244089650958,-0.00714739233021239,-0.00310332312832146,-0.0865694116918946,-0.104851870811067,0.000551060207869291,-0.0890704828105385,0.112192397689566,0.0656372957003964,-0.0292200814824663,-0.0517619350362267,-0.0815616443200054,0.0011354095406232,0.121643745803407,0.00594887643377474,-0.0399704960925289,-0.077243364587968,0.152825302714844,0.0731215409043313,-0.075019436841191,0.0603691731200924,0.0197686002046226,0.127768830753895,0.0759234586916689,-0.0525861145276686,-0.0590878546557156,0.0546652828808529,0.103789899350009,-0.0248704204631697,0.0687371940595379,0.0565041419182846,0.122571157305703,-0.00205991345905406,-0.0506172907496102,-0.0158719850450757,-0.0398685739166071,0.00611329439919716,-0.162535888183065,-0.170787035333943,0.0199178690712656,-0.0479228173048932,0.00642541477349685,-0.0391841702452483,-0.0600464191024674,-0.139972195934551,-0.0438899350244368,0.063943073162243,-0.147225299374806,-0.0960880637273209,-0.048830625605569,-0.0589767316008668,-0.111001896088195,-0.00134777304057609
"Serine",-0.0348900958615384,-0.123743882967579,0.0715019003791061,0.0307266140749264,-0.0139173726170603,-0.179171137656206,-0.0231955839327913,-0.0242113517981064,-0.0536302944468455,-0.0126045056539443,0.0243477653631603,-0.130549656075066,-0.068770671016931,0.156254462863952,0.0526430191090719,-0.0607435497443942,0.115679833585302,0.216776167089613,0.163475648854943,-0.172618619901117,-0.0032083476640992,0.0250800469641422,-0.134239947365687,-0.124538745943781,-0.0230066769919399,-0.0694629012937966,-0.00425786220489707,0.128549156239724,-0.00471127590377373,0.0314190285098917,0.0241490822755247,0.0752291314466251,-0.0089780298354073,0.00708048439998115,-0.210224696799191,-0.0440918032173951,-0.0280748884275245,0.00526071752896754,0.068583124805942,0.050037264385212,-0.157368154489435,0.106697112279355,-0.0828970566644897,0.0265731884972842,0.210246547812207,-0.199883399060064,0.0420270956516448,-0.101945919418226,-0.0744567778140359,-0.082858181286629,0.0904836429764532,0.064121001391828,-0.0857857587847279,0.110350432513395,0.0369777535919684,-0.0773891402876633,0.0437185508664027,0.0307321973605628,0.00217488837308415,-0.165612434794414,-0.0828901166925699,0.100591294061576,0.154806074674231,-0.0410336525586453,-0.144845720833679,0.0315146768766466,0.169517787870073,-0.00728660092981926,-0.0142453484046714,0.0781929449569416,0.0168980693198643,0.0760513739817657,1,0.0516136938601245,-0.0852852892332396,-0.173597895615804,-0.0148690541719437,0.132794977574955,-0.0407638046102325,0.0390670536645347,-0.0120538254395372,0.00217342608947406,-0.0777106791436326,0.0499716648615543,-0.0994553584662701,0.0833263453086278,-0.0846931287689434,0.0768638745118508,0.012741681664855,-0.169308424110016,-0.0571227213253445,0.169086629100351,-0.0241818646270876,-0.0529140868273706,0.101840483809694,0.0162437576201996,0.194717683964344,-0.103016870848935,0.100709399619494,-0.0170690611721343,0.0357435751464767,0.0180607931913985,-0.0988965109557564,-0.0546323687128932,-0.00715108590803185,-0.0751538865779333,0.142307577814213,0.13098106106157,-0.0356536072908049,-0.2416185699546,0.105953923857285,0.0671161355100741,0.0715727099609358,0.0710973102328487,-0.0114116970076506,-0.0543867410543914,0.078250435714523,-0.0245291279099514,0.237960136744455,-0.16926914376182,-0.0436531775807016,0.0187646201481368,-0.0102197093129437,0.0353831862682285,0.0991537290571948,0.0314003747382428,-0.11863188665848,0.1072617974966,-0.134083669551147,-0.0496338787937845,0.0308755305413271,0.0209558895676829,0.0811754506534793,0.0657685803874064,0.00823135109439516,-0.0203597431815876
"Glycine",-0.0328193152455456,0.0309919194591335,-0.0244652202590663,-0.104780090685716,-0.0739096576887899,0.0257089579117538,-0.0375305188833071,0.151380496437902,-0.107002080552167,0.118793349976226,-0.0432791399739661,0.0106912316676296,-0.0890090702932356,-0.0843050918462204,0.0618307387201582,0.153128710874231,0.185838075029861,0.102541677953923,-0.0313679500948624,-0.158417404846113,-0.129619447942488,-0.0669151995244972,-0.0130821423525521,-0.00127579664733852,0.279539886077688,0.0365946423756465,-0.00857313374740134,0.0913807566682136,-0.0784957238493802,-0.0890140546872265,-0.0319489721037998,0.0251136643662469,-0.0793061574835264,-0.0314137700561472,-0.0748593829323282,0.041212026895329,-0.157123834536163,0.0277735748688029,-0.00651827941831019,-0.0708124260575081,-0.0338275945324734,-0.0125948132215296,0.0379682361419817,-0.251819369945703,-0.132884691059997,0.142666533100609,0.0180364458086826,-0.189732234850005,0.230131968679147,0.0105588120295651,0.00472900387621387,-0.0191750272727534,-0.0183006204098154,0.0590915274068674,0.0692560979709551,-0.0656140842281972,0.0324292424360231,-0.03144729048189,-0.143546748852958,-0.0786898700628838,0.192343702831199,-0.104875912661313,-0.102380670638763,-0.0428529633696364,0.136789691109663,-0.126457036310358,-0.04130006795223,0.124078604439957,0.0482716286935871,-0.109318843863303,0.0489267294559881,-0.0140636474894615,0.0516136938601246,1,-0.0918294107293813,0.0311794246931116,0.116341644380494,-0.148551411923912,-0.029821470254298,-0.0334336158519338,-0.0435897475877283,-0.0612455862273027,0.0280925050456307,0.0201126662919403,0.0303439457342581,-0.0376925737209176,-0.00819211585683812,0.113222395467628,0.00115666799097921,0.110774318600758,-0.108714588506282,-0.221882864590645,0.00535852805907763,-0.03340461228629,-0.105154109345896,-0.0606521001210604,-0.0537874019330658,-0.144703584923561,-0.0613309957259622,0.0519399431846151,-0.0375515212155738,-0.0584171517603531,-0.0995561625617767,-0.113460388257519,-0.115564045566993,0.00720096582398802,0.0237525100034063,0.175921549901905,0.151472192783001,0.0092645956548199,-0.108085982763661,0.230093698159503,-0.0240169164530523,-0.125095715063297,0.0647640322431137,-0.16565868697376,-0.0788738679777952,-0.145559142664302,0.0187454606692131,-0.00242958767104291,-0.0329360188470838,-0.00649281256419496,0.0517409385393167,0.0194573714154432,-0.0237167604390415,-0.129324974370094,-0.0793568390618931,-0.0461422279004256,0.0091907624634187,-0.0529568183725563,-0.0142409062149011,0.23592771396708,-0.0313532935947019,-0.0419253130015214,0.0457265944761539,0.0473199119504605
"Threonine",-0.144004209300043,-0.0621947962501293,-0.0124224498377236,0.0712996768449391,-0.104165316603502,0.049846854114411,0.0207846239846361,-0.0217028510367259,-0.173234991827374,0.039459534069935,-0.154362076138751,-0.107255003455502,-0.115199026636384,-0.00939371714503896,-0.111578448512387,0.0658992204725935,0.0327793548116003,0.0791147204056192,0.0500296027089877,-0.187796538413445,0.275083768620014,-0.0808617050219571,-0.150812464537968,0.0142403143757457,0.0392361943200826,0.0338522553944466,0.11845625401283,0.0349215293085473,-0.0935453078629991,-0.0295954065332692,-0.0186737444041649,0.167541603353382,-0.179917820302918,-0.0449781322555346,0.0079834599030305,-0.0206887419492306,0.101869486110547,-0.0870535118680516,-0.0511082850406942,-0.031435896077684,-0.114096807940731,-0.0898692353711591,-0.0491278605134206,0.0645465730126149,-0.136683256495409,-0.120672222194471,-0.00760095863358954,-0.154009729060536,0.0251875270958355,-0.0934970850442153,0.110855317100552,-0.0184309810600168,-0.00317011490077328,0.234791017497146,0.0846558920821314,-0.019514256421605,0.0534900424625982,0.0722400734416243,-0.079970232505776,0.0129692482492282,0.144995237499251,0.239239708187996,-0.129453479058585,0.0635291235276478,0.0240488485349923,-0.0333731484578607,0.0736489847761925,-0.00197963125950854,0.168164690853987,-0.0778187176799207,-0.0170317739037023,0.0394461018110177,-0.0852852892332396,-0.0918294107293813,1,0.0984994771123042,-0.0471981157985965,0.0572193929258319,0.0627043793905139,-0.042977947577234,0.0103964057711137,0.0322343478149534,0.230501601251305,-0.0319562355696043,0.189899737549601,0.106108909279519,-0.0313560086410506,0.12469758809693,0.00134170413950248,-0.0323736908688906,-0.202409446222175,0.0236366523577446,-0.0851682928574297,-0.113237981660286,-0.0740818233292263,-0.00549318049916969,0.0029567497627086,-0.100531106003977,0.0397714931461618,0.0298004329722455,-0.144045450407432,-0.0155034474209505,-0.0369539738526733,-0.00606415401768292,-0.144569566952825,-0.0357710607848045,-0.023140349879826,0.0477326635088548,-0.0664530341391197,0.0382392690528147,-0.125024943080981,0.0481229516578785,0.0891124990865925,-0.318305283223706,-0.0755505232475372,-0.101213681928992,-0.113288693354412,0.128737349333045,0.114067172499893,-0.087376467954149,-0.0490589909941024,-0.173845521275082,-0.0278459204105015,-0.00378532764751832,-0.0134171540656393,-0.118745593654989,0.0697482307462897,-0.0287047742635917,0.0070069756716469,-0.264466550671359,0.0193268015473137,0.0841054963068344,0.0319428648100577,-0.113846853763326,0.222670763485823,-0.0878959182091425
"Phenylalanine",-0.00307673834140366,-0.143897700153191,0.0238988505377601,0.0927461861645822,0.145174399870375,-0.0938703842068275,-0.00800642172151139,-0.018573335967408,-0.0468759170075647,0.13438252813838,0.201574900858303,-0.0797384931842619,-0.0103731493902945,-0.0515821055638016,0.0587288508318136,-0.0709256826414432,0.0830428158610107,-0.0352347075400424,-0.101016159755461,6.15554270349994e-05,0.00244193646108591,-0.0840219503845859,-0.0356027189714518,-0.0630198093223081,0.0371199602461358,-0.195920577487386,-0.0715666380569855,0.0174573537947864,0.116147281790175,-0.107604010458178,0.100049582983542,-0.157994653472828,0.0842433048469828,-0.126070994278814,-0.100009872314648,0.0549605531876442,0.10830580297359,-0.0118835022749801,0.199128634881509,0.0558862515194333,-0.0245486005868588,0.0554959449625409,-0.185523929103824,0.0512792896083094,0.0141297963254712,-0.0358429693530092,-0.150970303484034,0.0707359804068716,0.0882521223771393,0.0439899142257009,0.0476218988456,0.221050522985351,-0.0408275398470356,-0.126857416116377,-0.00638731644207434,0.0758018528367621,-0.0109734823746555,0.0963730326576615,0.13153525810055,-0.226248754722399,-0.0914507324129287,0.0826850459942499,-0.00482739992103046,-0.0691734567043281,-0.0504808999978889,-0.078312124530234,0.139414606906399,-0.0105562965288704,-0.0750306192028089,0.137589231169756,0.0746904177238877,0.0558389165169117,-0.173597895615804,0.0311794246931117,0.0984994771123043,1,-0.0413821793444529,-0.0825235673423292,-0.0392751568551713,-0.0434847037765691,-0.0477617315762553,0.103862417087186,-0.0540789106256841,0.148948488873699,-0.0471599947462048,0.0762841429111213,0.0652265656392777,0.0877064589948349,-0.0558567121849964,-0.0731169512984817,-0.0245392848926891,-0.0354427955720458,0.155584721673174,0.088763421930793,0.0360930622645836,-0.0824214643505954,0.174661590531044,0.0274803220528177,0.0976055582616688,-0.0881149024643058,0.036758840197227,-0.0134235485366266,0.14665114746439,-0.0857897197289463,-0.00224933582381652,-0.0676845025231999,-0.0979800942602039,-0.0157216194178897,0.0921876512123478,-0.121714242107103,0.176314739804229,0.0699864143986751,-0.0194156828076406,0.0189112073521684,0.0592646282107588,0.00249296491341138,0.175067075567316,0.0299959054014202,-0.0196224080465382,-0.115331566510936,-0.0339901159656303,0.119154426692026,-0.00311424103163432,0.101813196193563,0.252812313167652,0.363049526603273,0.0381945124882242,0.120478884047979,-0.042374812056083,0.0544753270404894,0.044014041909854,0.102151185608733,0.0403737199672154,-0.0555469526382752,-0.193099220023265,-0.006493444234979
"Tyrosine",0.0807357244215519,-0.111728953667946,0.038800162350317,0.108942482544837,-0.0170617787157206,-0.00439747073772008,0.058636750475208,-0.00598023304091173,0.0972507568131973,-0.090434983403764,0.150023508881183,-0.0637804441846491,-0.106262596002006,-0.0533951030198822,-0.0799438223124602,-0.00362362619402617,-0.202658042157287,-0.149250939753274,-0.109026016009135,-0.140577653441868,0.180182219567342,0.0669298064015663,0.0610593876993607,0.000822962888746086,0.0283915373923988,-0.0564733637932584,0.049278176669769,-0.0581040391449031,-0.0836733526765674,-0.118272955004467,-0.195845576523083,0.0543593662847833,0.124374565842873,0.0964167928069027,0.218015598700783,0.0345469910038247,0.124857106854238,-0.116346423879404,0.024711740787999,0.111446177021578,0.00482283566402131,0.0424670026836737,-0.0915177902350517,0.0264631052913117,0.0367423461043853,-0.0871502204267452,0.100088984048092,-0.0775911669869051,0.0640126796956249,0.000325164601098389,-0.103805489137561,0.030724020823345,-0.0831096786161991,0.0734480667045933,-0.00871917544848575,-0.0321737481876983,-0.114164881383515,-0.0663440857644179,0.0680443469649521,-0.0677810909590409,-0.0613966116137312,0.1724369519225,0.0380184657148364,0.0978304518715529,-0.0931545509189872,0.126857953520667,0.0138970124917451,-0.0408938891563543,0.150268364272401,-0.0296648708758854,-0.172560552539772,0.0375607713314678,-0.0148690541719437,0.116341644380494,-0.0471981157985966,-0.0413821793444528,1,0.159121564846424,0.0211639899108198,0.0416112557969306,-0.00918160411572314,-0.0737863544403925,0.103105879808899,0.0286630058758448,-0.108414256235621,0.126757056413257,0.0127500425698053,-0.171993849336624,0.088113529951987,-0.0750838057733214,0.0174662296638665,0.0671692415177681,-0.08403490657018,-0.0193205276657239,-0.0202380054180015,0.0913074834096402,-0.0135007214520736,-0.164699301688289,0.0312842008122423,0.067301471898264,-0.141278377863567,0.0590898984282417,0.0389334742594893,0.0368894798295392,0.00690450506165845,0.0997586468691743,-0.0366390232033997,0.0248492828590546,-0.0293106905028891,-0.149927998282959,0.0826927951546649,-0.20855948187732,0.117211958903224,0.0200342651804359,0.158718147624894,-0.126617439479872,-0.0115638921328713,-0.197300805799886,0.0352280629034031,-0.170386292307517,-0.0122666679428624,-0.0532229271110058,-0.102850697053252,0.130889458105697,-0.0457633945521475,0.0277783688734889,0.0511695939913228,-0.000572398629479647,-0.0749721503555235,-0.0852009742629157,-0.0100692072012948,0.130704994607571,0.0687940697075898,0.0172331282236917,-0.106887334386746,-0.0966156211791639
"Tryptophan",-0.00820968128081642,-0.034669424226768,0.195895104142704,-0.053724698254956,0.152288357070385,-0.0248230846063957,0.10038260417571,0.103883323624294,-0.0789919752420052,0.0639353531764348,-0.0770922946029164,-0.0486806733383816,0.0282512805017931,0.0339602058927944,-0.0652570184548392,0.107635224627266,0.0506533396464247,-0.0292693978140206,-0.117858253569121,0.0798550908482849,-0.132991100845369,-0.0118909232867227,0.0204680659922572,-0.0773387556605606,-0.0739409753927716,0.0103794837572836,-0.0732980264941498,0.036676525602201,0.158539510001615,-0.00779979760165782,0.0383674690948995,-0.0866748479402513,-0.16332235417498,-0.161023600685707,0.123757487619313,0.00963824398924798,-0.0063562279927032,0.0025374936088519,0.0321052800303532,0.0161868904746805,0.0440023570625366,-0.00848626289019258,0.0385197441325481,-0.102566247172879,-0.0915696913322091,0.0734489994491581,-0.241152260371532,0.148767155354631,0.051577899944526,-0.140568147248969,-0.0471674674870007,0.00771314014571781,0.117105122375981,-0.0779723668539214,-0.152603559543929,-0.0121294914747547,0.0574180467509003,0.0106817075173477,0.0444560771755893,-0.0138447713452678,0.0135247069568361,-0.0322165375104731,-0.0798901305070921,0.062545351673879,0.106298997249123,-0.219588382953391,-0.010872831214208,0.0447816833298353,-0.0737081043838353,0.0659593090851988,0.133490579872821,0.0173795621059106,0.132794977574955,-0.148551411923912,0.0572193929258319,-0.082523567342329,0.159121564846424,1,0.0586938601361755,0.0756744053390445,-0.186559331369239,0.132480246286242,-0.0796160708892288,-0.134572424043664,0.0211805048722705,0.0303204783195077,0.0260854456578084,0.24528632605102,-0.0226342589480346,-0.154821374810967,0.114837160470532,-0.170238622896571,0.120001511514781,0.0668537320201472,0.00782340980466185,-0.0624508044408138,-0.0312825473619248,0.136847064059253,-0.113142370899444,0.0895693778997008,0.0178538141671144,0.0939823852638033,-0.00703731784839309,-0.0194628159889288,-0.109133769579464,-0.180734523417508,-0.0302656966919836,-0.0611806416245861,0.0799448756759573,0.0981005827896464,-0.0522051508569042,0.260249679020554,-0.233861410698055,-0.0995808335161439,-0.0910586040550746,-0.0378805921893661,-0.0677053113184038,-0.0172354292662112,-0.0934104792914067,0.0486748316114685,-0.0607418730874034,0.137435834467144,0.0945233673771044,-0.0447909922741819,0.0469679898430484,0.202680062099335,0.169607010638102,-0.059734109696074,0.104622843993441,0.133166034265256,-0.0241496036009235,0.0133444617869477,-0.045551902224716,0.0180304743747373,-0.0786597246761273,0.109959020131171
"Histidine",-0.0937844580671658,-0.0986775514741736,0.0122072359520044,-0.0422990676623604,-0.0190587447481663,0.0322943050106139,-0.1162174264548,0.0388468709232923,0.180447374423725,-0.0068127923986103,0.10128692806627,0.0204874418978005,0.0505059832052937,0.0377740705651791,0.0828843270533816,0.0330958301808013,-0.00251307111414134,0.0389026056084021,-0.0205112918887397,-0.0104281268108615,0.0108608317267939,0.0894385227773923,-0.112394058316558,0.0454864623190097,0.0219895613310818,-0.16890013455949,0.0360876451122994,-0.0245187419812128,0.00694788979822634,-0.046052852377389,-0.000323548710330293,0.0118128853482854,0.102370701084964,-0.125217276793723,-0.0963663888587356,-0.0466296870010159,-0.165108967036635,-0.0937389635094957,0.168045137358301,-0.121744664093183,0.237533087649826,0.141334724189787,-0.170151339920619,-0.102435287528066,0.119151261690639,0.133840018972049,0.267360679257812,-0.0300511836078676,0.14966429798991,0.148600195977218,-0.00346413846859741,0.0524496164137358,0.128780345240293,0.0872276699118181,-0.0498139578947257,-0.0226620188897216,-0.149674007296639,0.109419284957649,-0.092611084554633,0.026863889221252,0.0574409229004547,-0.115483448165983,-0.0152945137467215,-0.006942398706379,-0.0196777854483773,-0.130332537588084,0.00101010790233323,-0.148811574081312,0.0202200342062532,0.0928159687609487,0.0523949993830968,0.130760847599484,-0.0407638046102324,-0.029821470254298,0.0627043793905138,-0.0392751568551714,0.02116398991082,0.0586938601361754,1,-0.0329224431040933,-0.0206493616693879,0.0319399939524974,0.161711065937955,0.164011980076776,-0.0437689816510147,0.12617164899171,-0.0266706068351313,0.120366260436123,0.0454871712113829,-0.0718918115210817,-0.0262431056611016,-0.0262927589361809,0.0626959164760843,-0.0695245657656756,-0.0395840695315979,-0.110041294721393,0.158751312657161,0.0890963044028945,0.0304351128204032,-0.121341027456168,0.115611798632777,0.102643926859663,0.0393334978149249,0.0974903921833688,-0.149283142039986,-0.139108497792433,0.0440402431107261,-0.0477859568899039,0.0106836313054663,-0.16345226130675,-0.144892029814381,0.144766505322151,-0.0753568789894778,-0.0176056472434545,-0.0850927134044051,-0.0350430290706997,0.0448980435616071,0.0530390934514971,0.0576258796863617,-0.013965660766063,-0.0279234546323085,0.154314281928907,0.0830399959752885,-0.129460613800959,0.13981649405821,-0.0391676389400339,-0.0241468655020988,0.114925221691214,0.0291865198002307,-0.0239004560608138,0.0616839607636635,-0.120167976887124,0.0682085275593559,-0.226357941054323,0.0861917879192759,-0.0220189242301629
"Lysine",0.0478497339653053,-0.110205225911512,-0.142654191900256,-0.126509666230566,-0.0732769990897231,-0.00386146168008564,-0.00496285963721828,-0.0672709956594795,-0.118448044274067,0.00646908295305576,0.0159846038104528,-0.00301991104089453,0.0979924064953664,0.0378553246785981,-0.0597807250110949,0.0887556020412818,0.0632941020175637,-0.0476592684181401,0.0267937941256992,0.0607799283326889,0.0516994671651236,0.0453361913336702,0.0101913380700299,0.0595400795150431,0.0397771337573381,-0.0048035699407022,-0.156880208154186,-0.173461355083601,0.10423282645722,0.00252062340981832,-0.153093059520194,-0.112521847024329,-0.0476307662768706,-0.0183516669648351,0.0244920968439081,0.0262645340431521,0.0131602667208168,-0.128396038866693,0.0107112393242952,-0.150334689224477,-0.00991806943377021,0.0222732454110456,-0.102864492939423,0.0278657805622002,-0.0316836969826429,0.131549831250781,-0.00557278299129115,-0.0236466861661635,-0.0278234477005907,0.201112280349625,0.00677008934428236,-0.0138475524925317,0.122533066856154,0.0183297528517768,0.0141832961518078,0.154300094905961,0.167941423849656,0.129510383222268,0.182527508484759,-0.0640797083732007,-0.141648091263795,-0.0231693033068074,0.060136854641535,-0.0541883465720753,-0.164396619375463,0.0011607618850401,0.136957442762227,-0.0597880823031669,0.00632109298251042,-0.113749316975266,0.0600773534202774,-0.00481834759662032,0.0390670536645347,-0.0334336158519338,-0.0429779475772339,-0.0434847037765692,0.0416112557969306,0.0756744053390443,-0.0329224431040933,1,-0.0706717636410017,-0.137369797576419,0.00815505655774404,0.00694375400282217,-0.051647824380644,0.0851426730297189,-0.0153257783271961,0.115525821866623,0.1175943561745,-0.0278597118632048,-0.0267588707352262,-0.0207230864760017,-0.102739346032321,0.162199856215234,-0.147933141123209,0.0529399267066636,0.0277887239464243,0.00136506972284652,-0.0767089585647699,0.0386487600635055,0.0870451900043214,-0.00204008586458635,0.183973483315565,0.00734603282134094,0.0167678585720565,0.0763420084354582,0.0555878572682089,-0.0755053054979789,0.00621704546113575,0.0940875037886924,-0.0587455359034655,0.172059510722952,-0.0592925959158829,-0.0577541867661361,-0.0144812117124058,0.0268999909119723,0.0293036161268912,0.115273577473887,0.0918263549105712,0.000749615942941739,0.112955844751608,-0.129027205113646,0.0455890986458254,-0.0753567238650866,0.0453962387223154,0.0442132806359533,-0.202762467941268,0.128282828315125,-0.0568880341410749,-0.0731060187199053,0.0353453652139708,-0.109002129261125,-0.115945898845461,-0.0677956356169808,-0.0777549872954121,0.0270301169441372
